"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
27,84,32962,3,67,4516.95,5,49894.83,25498.15,0
69,87,42346,1,58,4757.576,3,21954.87,39963.15,0
53,92,39709,0,2,3864.521,8,28310.33,15054.85,1
48,79,38694,2,17,2890.187,10,18672.68,18311.88,1
43,94,37608,0,41,4961.74,6,7725.463,27980.05,0
52,77,39525,0,67,5739.184,3,28675.04,31459.74,0
24,60,31780,0,0,3908.306,6,41326.13,12594.68,0
30,89,33992,0,1,3709.203,6,26283.31,19689.27,0
47,94,38518,0,2,7917.849,3,16782.63,26498.92,0
46,85,38275,0,50,11990.29,3,3986.908,25324.38,0
29,88,33672,0,87,3245.233,4,20678.25,25446.11,0
43,90,37611,0,49,3488.599,4,30854.43,35322.24,0
31,79,34340,2,34,3533.281,9,20267.83,31620.92,0
36,43,35832,0,54,4500.198,7,18954.24,21004.8,0
41,83,37120,0,22,5223.556,3,16384.45,17179.36,0
56,65,40260,0,56,4524.837,3,24375.47,17088.9,0
53,77,39709,1,3,4991.216,6,25575.47,18126.28,0
33,58,34955,1,3,5943.518,4,9183.024,28194.12,0
29,88,33673,0,0,4368.315,5,25780.79,11383.01,0
36,64,35825,4,91,6787.586,7,44363.34,16970.11,0
25,78,32188,2,1,4862.614,9,20708.12,36346.05,0
49,94,38905,1,39,4197.403,4,23701.77,21705.36,0
32,65,34649,0,49,4916.262,9,15094.95,21301.95,0
40,89,36891,1,8,2139.258,7,18531.57,9757.2,0
50,84,39124,0,100,4750.454,6,21911.83,53131.2,0
32,90,34673,1,5,6006.37,2,48375.4,25164.68,0
45,70,38066,2,91,3695.401,7,8345.444,21084.99,0
44,87,37853,0,70,6070.015,2,39696.27,21721.89,0
33,74,34958,2,0,7211.243,7,38377.85,10317.05,0
41,69,37143,0,42,3413.846,2,38743.22,6669.155,1
49,87,38932,0,0,9309.979,4,23986.96,22410.55,0
43,63,37614,1,97,6108.489,3,11175.55,16939.96,0
28,88,33333,0,50,5056.689,2,12264.21,17530.51,0
29,80,33662,1,8,4349.393,5,10662.94,15950.89,0
40,73,36890,0,68,6814.279,7,26884.07,12270.11,0
24,21,31790,0,82,7357.489,9,15681.11,10535.35,0
38,84,36366,1,92,5696.616,1,12110.77,26993.66,0
43,94,37599,0,80,4260.586,4,17619.55,12177.19,1
46,37,38280,0,9,10451.02,8,13024.14,51960.55,0
50,91,39116,0,45,7157.092,3,27293.97,26414.52,0
47,67,38482,1,98,2843.604,6,18107.73,37510.38,0
44,88,37853,0,7,6446.593,3,22616.71,33707.94,0
51,34,39316,1,64,6601.936,8,20063.04,29935.7,0
50,62,39122,0,10,5880.426,6,15377.05,39027.82,0
44,85,37841,0,10,4053.482,4,52999.57,23370.22,1
35,67,35559,0,52,3204.998,4,15656.84,44789.34,0
26,65,32582,3,35,4291.281,4,30513.12,15131.97,0
41,87,37145,2,50,5551.613,5,25874.81,6168.344,0
47,81,38508,0,97,3825.255,9,28101.57,18312.83,0
34,55,35270,0,0,4914.584,4,18741.65,18404.7,1
41,81,37135,0,98,3201.854,7,10845.95,15639.68,0
23,95,31361,0,94,5132.06,3,22482.94,17118.23,0
25,34,32210,3,30,2892.277,10,35459.94,5939.89,1
28,80,33324,0,3,3811.771,4,12827.11,52890.42,0
65,79,41738,0,77,3597.734,6,38940.08,14975.35,1
31,88,34345,0,64,2030.812,5,33130.55,42718.47,0
27,73,32959,3,63,3187.732,5,20778.85,15595.94,0
60,84,40956,0,80,3084.319,4,16927.88,31329.59,0
48,20,38722,0,35,3798.877,8,20373.12,17921.15,0
56,89,40260,0,83,3548.091,3,25744.01,16350.33,0
38,85,36366,0,99,3180.066,3,34435.56,17987.61,0
36,56,35841,0,99,3287.433,9,13966.55,55289.81,1
41,91,37140,0,97,5987.057,1,34281.03,16932.46,0
68,71,42172,0,7,7528.631,5,14804.43,8706.375,0
48,41,38725,1,50,3800.15,4,12394.63,24689.32,1
54,86,39881,0,86,3157.585,3,40409.5,13677.13,0
49,87,38906,0,49,7573.486,4,19845.91,12450.82,1
58,84,40605,0,36,4972.596,4,7093.725,7223.08,0
37,76,36109,0,64,4140.713,3,26828.23,13301.98,0
42,80,37372,0,94,3124.202,4,18603.27,24975.83,0
35,82,35553,0,65,5645.056,3,9438.396,20134.84,0
45,80,38077,0,98,5143.503,2,22117.96,15122.65,0
37,65,36103,0,18,4630.641,5,14201.23,37994.46,0
52,53,39509,2,0,7034.075,2,14963.88,21485.4,0
37,64,36101,0,32,5246.149,7,7937.686,44103.78,0
31,63,34328,0,27,7173.501,3,14263.1,34376.78,0
41,73,37131,0,0,3656.108,4,35798.02,45177.77,0
61,76,41115,0,83,7140.192,2,10393.17,10463.69,0
46,72,38293,0,31,5741.978,7,19355.54,28941.98,1
42,52,37399,0,87,5515.648,0,22039.45,31183.99,0
58,68,40608,0,100,3000.196,8,22194.49,17266.36,0
24,88,31781,1,15,4076.714,4,12407.2,6377.269,0
46,81,38287,2,51,5058.089,8,28151.73,13779.14,0
55,90,40066,0,48,3395.912,4,19257.33,16413.99,0
39,54,36620,1,0,9755.623,6,27122.03,47377.86,0
46,47,38280,0,85,5071.955,7,22852.14,11096.83,0
55,85,40088,2,10,3106.729,7,54426.63,26304,0
41,90,37126,1,63,8227.061,4,15801.17,11658.6,0
48,96,38709,0,66,2936.166,7,31437.41,32467.55,0
64,77,41578,2,100,7383.752,2,32121.81,9478.73,0
30,85,33998,0,66,4739.211,4,24027.12,8646.732,0
38,80,36378,0,40,3277.132,1,15612.51,8826.849,0
42,83,37377,0,77,9169.483,2,34935.12,41424.98,0
55,74,40071,0,99,5653.037,6,27159.19,22043.55,0
45,59,38063,0,78,6028.521,2,14538.02,22872.37,0
34,71,35254,0,23,4842.609,4,28530.64,21163.31,0
53,91,39694,0,2,7458.524,3,9915.129,31296.15,0
62,73,41265,0,2,417.8264,2,11560.84,10899.82,0
45,93,38066,0,2,7285.119,3,13686.95,28530.51,1
47,68,38488,0,43,3505.42,5,14687.38,16102.83,0
47,81,38500,0,0,5625.583,3,7868.926,6765.701,0
28,72,33324,0,49,3470.045,2,49711.4,16615.68,0
57,66,40441,0,21,2971.162,3,27410.71,8868.888,0
41,62,37118,0,72,2621.924,4,28917.47,6182.483,0
34,78,35266,0,15,1492.328,3,14032.34,30002.38,0
37,71,36112,0,5,6518.851,6,13826.21,18675.2,0
51,93,39317,0,75,7355.484,9,20838.18,23624.61,0
47,69,38492,0,14,5478.896,4,48845.73,25513.9,0
34,84,35265,1,89,3673.41,9,24322.27,10105.15,0
41,79,37153,0,92,8329.014,2,23727.57,27316.5,0
33,75,34955,0,27,8078.321,4,18721.06,32747.28,1
57,66,40434,1,33,2444.135,9,12295.15,23917.77,0
36,78,35830,1,2,6569.143,4,26197.62,17078.46,0
50,81,39113,0,88,5870.028,5,14261.79,14692.89,0
43,90,37611,1,50,3889.548,6,3822.122,13892.71,0
38,93,36368,1,46,3890.143,5,10657.96,11170.85,0
36,64,35835,1,6,4775.214,5,9572.365,23836.33,0
57,74,40437,3,78,2985.2,2,31755.93,10971.17,0
43,57,37603,0,72,1206.473,4,22028.83,24995.23,0
41,90,37130,0,95,3137.895,6,24492.72,13162.97,0
57,43,40438,0,40,3005.528,3,14210.84,16165.3,0
48,77,38724,0,1,3955.273,5,21670.24,11822.28,0
32,80,34645,0,95,7391.014,2,36299.39,12949.8,0
52,87,39516,0,77,5262.122,9,20393.35,11484.81,0
53,80,39701,0,94,7396.646,6,19299.87,18103.43,0
43,92,37602,0,82,4145.062,4,40035.66,6547.401,1
79,74,43692,0,100,3327.237,4,26925.97,38230.48,0
48,66,38727,1,5,3679.208,4,35983.55,17009.27,0
28,78,33317,0,4,6005.112,9,46200.8,32778.84,0
34,82,35274,0,98,5134.498,7,24841.11,13915.61,0
38,53,36368,1,0,6833.747,2,26818.68,20631.91,1
38,80,36370,0,68,7951.113,3,58455.11,11071.31,0
33,82,34958,0,90,2823.717,4,25420.35,38466.32,0
49,76,38911,0,50,4270.767,6,45445.68,21618.42,0
47,92,38488,2,17,4784.174,4,28509.76,12195.53,0
60,67,40932,0,100,2262.735,5,12657.21,31978.81,0
38,62,36376,0,59,4013.986,7,33707.22,15593.33,1
29,70,33658,0,96,9103.842,6,47334.84,23922.8,0
50,76,39119,0,86,1962.498,3,16637.56,38291.89,0
56,81,40249,0,65,5672.242,9,15784.34,17691,1
37,71,36119,0,2,3181.569,7,13897.53,22904.89,0
33,74,34964,2,33,7902.837,7,18633.65,20611.19,0
34,77,35271,1,9,3675.566,6,34887.52,9384.37,1
41,81,37125,0,85,1751.781,4,25157.86,33819.58,0
35,72,35546,0,64,6458.956,6,6771.732,8409.47,0
45,86,38064,2,50,8158.169,4,15222.97,11188.08,1
52,72,39533,0,81,9760.636,7,15579.74,8648.914,0
24,83,31794,1,58,5638.271,6,31034.52,13361.58,1
52,92,39518,1,16,7069.527,9,16372.99,20613.4,0
44,77,37829,0,76,3503.195,10,17324.01,56500.01,0
42,78,37382,0,84,7483.037,4,15244.38,35719.11,0
50,89,39141,0,23,6003.149,5,69373.4,23219.48,0
53,69,39722,0,100,5825.713,6,21056,24222.26,0
26,61,32586,0,16,3922.707,4,7902.994,19086.43,1
47,80,38489,1,6,6436.755,5,12679.55,20990.92,0
44,33,37849,0,15,4658.431,6,40809.74,14084.1,0
45,57,38060,0,77,8994.126,3,19212.45,6963.547,0
49,83,38924,0,59,4184.806,5,15448.05,26814.79,0
48,77,38692,1,69,6285.953,2,46005.08,23325.85,0
46,69,38286,0,97,4121.49,1,35511.65,10658.84,0
54,93,39887,0,90,3678.582,4,33934.09,21712.71,0
46,81,38278,0,6,7119.811,5,36846.85,32200.63,0
30,64,34011,2,42,6005.16,2,15647.75,20168.68,1
43,77,37604,0,67,2925.406,6,17687.7,31592.01,1
24,41,31774,0,94,4298.211,3,14911.12,17520.71,0
39,77,36654,0,7,3543.908,8,17184.78,24049.64,0
52,89,39504,2,26,2459.198,4,9754.57,22912.1,0
54,57,39914,2,91,7142.982,6,20607.56,32728.41,0
46,86,38303,0,75,3260.459,9,37688.29,5076.843,1
45,86,38059,0,50,5604.87,3,17990.03,36384.98,0
45,86,38032,1,1,6584.111,7,9607.586,21502.63,0
44,78,37848,0,99,6016.179,8,26147.79,29789.54,0
27,77,32949,0,92,4700.333,5,28144.58,27810.35,0
37,87,36101,0,17,5287.53,4,12107.03,17375.28,0
58,70,40592,0,41,6118.668,6,13607.88,36109,0
44,85,37860,0,49,3467.95,5,34051.06,10613.93,0
41,83,37114,1,23,2314.003,5,23120.83,25110.14,0
28,74,33335,1,85,9330.054,6,20624.14,42681.96,0
28,68,33323,3,0,6924.362,7,20733.5,8502.685,0
20,65,29958,2,64,2997.884,8,46330.46,30508.77,0
39,90,36633,0,99,6230.335,3,7884.919,28597.91,0
39,86,36647,0,37,2058.649,8,17717.69,34289.75,1
37,76,36106,3,38,5240.204,5,29838.79,42583.75,0
50,91,39132,0,50,4486.803,5,35336.47,39883.84,0
51,94,39312,0,2,3476.409,5,33733.73,12918.12,0
51,36,39321,2,16,2608.903,7,18172.01,37356.85,0
34,80,35271,0,50,1901.731,6,11002.2,7503.212,1
34,53,35260,0,93,5162.134,3,17867.08,6053.715,0
23,83,31345,0,62,4307.148,2,17301.37,13518.74,0
45,84,38073,0,50,8275.269,1,22313.66,19437.04,0
50,56,39119,2,44,4545.528,3,12716.61,23349.88,0
24,61,31797,0,9,6942.34,3,32437.92,4526.236,0
47,59,38488,0,72,3205.429,6,50455.67,7868.929,0
91,81,45097,0,63,4039.382,5,61579.62,30544.53,0
40,62,36908,0,2,5560.573,9,8606.734,64919.72,0
45,85,38058,1,73,3336.37,5,31261.12,22561.52,0
46,54,38281,1,65,2253.362,7,53467.56,15755.33,1
35,57,35543,2,59,2938.818,5,11971.79,12254.04,1
41,80,37136,0,0,3358.001,7,19415.48,14248.24,0
28,55,33328,1,99,4087.129,4,21704.65,8605.192,0
38,80,36376,0,0,2474.448,2,13200.44,34223.73,0
57,94,40416,2,5,5617.239,7,32790.03,8505.113,0
50,88,39101,0,51,4482.004,7,20738.99,29159.59,0
41,80,37130,1,97,7020.208,8,21991.46,35089.13,0
65,79,41740,0,13,6611.3,10,12435.01,27708.02,0
59,78,40784,0,73,4721.959,7,18734.68,26147.95,0
26,46,32572,0,83,4812.657,3,13184.47,18997.06,0
44,84,37838,0,50,3342.521,8,19663.52,10784.66,1
33,72,34965,4,23,3512.308,5,26604.42,25978.96,0
35,82,35546,0,57,6881.784,1,28754.73,29016.93,0
62,65,41286,0,12,7075.386,4,21243.21,21889.88,0
39,84,36629,1,7,6116.337,5,19232.81,8536.869,0
48,87,38724,0,50,3172.215,7,10042.23,27353.62,0
26,74,32581,0,78,3732.637,4,14251.07,32475.3,1
34,88,35261,0,18,8184.5,6,35770.62,18770.47,0
32,78,34657,3,97,2176.736,5,34316.85,11280.07,0
46,91,38294,0,97,1226.626,4,32182.42,8545.817,0
30,63,34017,0,14,3519.128,4,13094.69,32286.11,0
43,74,37604,0,3,10801.26,0,10486.61,19346.14,0
44,58,37836,1,50,6906.65,6,53018.11,12432.12,0
43,72,37616,1,97,7132.116,5,16973.52,24080.7,1
70,82,42487,0,1,3445.302,6,50117.23,6497.784,1
77,75,43436,0,50,2187.165,7,13293.64,18262.26,1
50,87,39097,1,9,4282.478,7,25341.76,18629.28,0
46,80,38292,0,1,2980.256,4,23294.67,8763.713,0
50,68,39090,0,67,3382.487,5,28327.08,32513.6,1
73,74,42915,0,62,3126.351,0,60970.21,8506.314,0
33,91,34980,0,19,3851.196,1,14743.62,9591.417,0
38,84,36383,0,72,3289.294,2,12463.46,21432.83,0
38,71,36377,0,52,6909.06,6,19513.34,27508.32,1
45,77,38058,0,99,5219.497,9,8266.633,30341.72,0
69,55,42336,0,50,13469.64,3,15336,17980.34,0
48,60,38729,0,100,5134.807,5,21293.18,8645.54,0
38,78,36393,3,30,5271.987,3,37671.05,14366.84,0
41,90,37144,0,32,8710.153,7,37174.13,12739.9,0
34,72,35257,0,1,3396.033,5,18164.65,18637.21,0
29,76,33672,1,34,3041.17,5,22930.81,20078.02,0
50,73,39120,1,47,5780.853,2,17289.12,13990.51,0
37,52,36106,3,7,4371.101,2,16210.61,24733.41,1
47,90,38503,0,91,3805.128,2,14250.59,10402.26,1
48,83,38707,0,90,8246.761,6,21067.94,16605.01,1
52,78,39535,0,22,6705.594,13,12871.67,24475.97,0
45,49,38080,0,38,2028.363,7,10697.24,4317.872,0
28,83,33343,1,38,3295.879,5,27163.86,20610.64,1
28,40,33311,0,100,4514.062,5,15213.56,14920.4,0
78,67,43557,0,48,7451.734,7,8751.026,15374.26,0
62,66,41277,3,0,6055.477,6,19157.63,14602.74,0
23,81,31351,0,1,3282.171,5,14495.72,6792.215,0
42,79,37375,0,5,2337.532,2,43939.76,21326.99,0
41,81,37126,0,70,3999.733,2,29996.96,24606.75,0
28,77,33322,1,43,3434.092,11,13914.96,17394.96,1
62,53,41275,0,61,4209.878,6,50561.57,20662.32,0
30,84,34019,0,83,4520.888,5,12524.93,17937.29,0
45,60,38051,4,66,4042.408,4,38803.5,32709.14,1
39,73,36631,0,84,7554.873,4,39060.99,10809.16,0
61,66,41115,0,4,4237.965,5,12570.33,11822.61,0
27,79,32958,0,13,10178.73,4,19698.43,16229.88,0
24,81,31782,0,61,3485.415,5,32046.73,18417.4,0
45,70,38069,0,50,2869.362,8,29537.57,28163.05,1
34,86,35269,0,51,1268.995,6,14082.45,13291.42,0
29,85,33649,0,0,2832.625,8,19388.47,43819.2,0
29,91,33673,0,1,2297.259,4,13381.81,27743.83,0
54,84,39894,0,0,4293.991,6,19252.89,17876.99,0
43,86,37620,2,100,5583.245,1,15849.18,17002.46,0
49,84,38920,0,92,4855.833,10,8891.443,26367.78,0
41,68,37127,0,84,8288.883,7,8980.029,21203.11,1
59,90,40777,1,50,3682.406,6,33054.65,29250.35,0
57,51,40425,3,19,4099.883,3,25909.98,53089.97,0
33,92,34960,0,1,4511.948,3,8403.916,20376.4,0
39,78,36647,3,66,4773.489,6,64643.7,20220.97,0
34,69,35268,0,37,3328.292,12,57664.07,12437.46,0
49,87,38909,2,62,5909.271,5,37507.27,36848.02,0
70,81,42482,0,83,6295.55,5,20352.32,5783.088,0
59,71,40780,1,96,3224.874,6,23290.91,40313.14,0
31,87,34337,0,98,4354.721,3,11262.02,13933.55,0
32,70,34650,2,98,5325.229,7,12511.38,43945.76,0
40,86,36880,0,11,9612.463,8,25322.83,33401.79,1
34,86,35261,0,31,4409.333,3,35873.51,23068.49,0
39,53,36638,2,68,4214.788,9,29524.02,31588.97,0
21,71,30450,1,51,3318.539,6,7267.245,16165,0
39,89,36638,1,28,9657.571,2,17279.36,22038.08,1
67,73,42047,0,86,7380.09,6,16310.33,14077.06,0
54,88,39887,0,49,4280.77,3,32536.45,22284.61,0
40,90,36881,2,47,4002.73,6,10422.33,17428.69,0
58,87,40601,0,50,3955.079,6,12782.15,23738.21,0
36,91,35824,2,98,6833.419,3,35012.61,11044.76,0
33,72,34944,0,93,2665.071,10,17533.73,19831.81,0
49,90,38912,0,1,4213.757,4,24779.57,14844.81,0
22,81,30908,0,98,7784.952,0,40917.82,31432.2,0
31,78,34331,0,99,2518.217,8,24738.51,23575.74,0
36,90,35848,0,77,1558.534,6,9169.833,12526.53,0
36,76,35838,0,1,2208.898,8,17979.21,41553.59,0
65,78,41736,3,27,7065.989,5,20842.16,7873.301,0
47,66,38499,3,64,4025.556,4,11149.62,41247.24,1
23,78,31355,0,94,4976.243,5,23615.96,22865.52,0
54,84,39882,0,46,2211.081,2,23845.53,12184.49,0
33,84,34948,0,74,5119.974,3,11886.62,19543.05,0
36,81,35835,1,50,2919.077,6,15585.26,15054.14,0
46,85,38283,2,100,4395.966,6,20271.57,21614.31,1
26,45,32583,0,4,5691.419,3,9642.274,13666.86,0
64,53,41581,3,23,5772.904,7,14666.84,11573.73,0
49,84,38930,1,6,5745.963,3,17687.75,15393.94,0
66,84,41906,0,60,7727.052,5,28144.33,29732.24,1
43,81,37599,0,22,6273.749,9,18740.05,46534.57,0
40,87,36894,0,88,4705.903,4,28459.7,50033.31,1
25,68,32196,0,5,4727.206,3,15617.09,10437.14,0
38,62,36374,0,50,6844.667,6,19607.98,10303.84,1
42,86,37368,0,0,5772.495,12,23094.85,34202.32,0
57,53,40422,1,0,6158.313,3,6347.412,25934.29,0
43,86,37630,0,1,10405.96,5,13866.35,18559.81,0
26,45,32583,0,25,3493.661,4,17170.19,26357.99,0
64,47,41577,0,6,3657.271,6,12710.11,14733.35,0
25,90,32173,1,72,6100.299,5,18157.42,17272.43,0
30,89,34015,0,1,3105.971,6,57387.97,21250.12,1
37,73,36103,0,16,2633.613,4,21093.77,18585.62,0
49,86,38922,0,95,10976.56,4,26450.92,8811.597,0
58,83,40592,0,32,2929.368,4,26818.22,11486.22,0
49,84,38936,0,3,4626.523,5,19342.42,14718.26,0
42,82,37371,0,6,5885.476,2,20946,27621.71,0
50,93,39124,0,95,3834.665,7,25262.31,12525.84,0
36,96,35825,0,83,4273.505,4,44280.6,12433.02,0
38,72,36364,0,67,7932.086,2,23178.27,28083.12,0
33,46,34970,1,53,8574.522,4,26561.48,31518.78,0
46,73,38303,0,9,8684.266,4,20227.85,17379.7,0
54,69,39884,0,41,7737.47,5,25178.02,36205.39,0
29,86,33652,1,22,3497.665,5,20173.84,26485.82,0
45,83,38072,1,0,3627.497,5,8607.408,8796.222,0
28,80,33314,1,2,2801.846,7,35885.78,33138.5,0
50,74,39133,0,76,4435.893,9,11447.87,47527.32,0
48,93,38722,0,100,2422.697,6,27125.23,5299.132,0
42,87,37372,1,49,1852.097,7,7020.018,40884.14,0
29,60,33668,0,31,3142.187,7,23716.92,46046.48,1
48,73,38723,0,21,5089.98,4,3472.863,25818.16,1
38,74,36368,0,50,7713.256,6,28335.09,48119.11,0
29,67,33669,3,2,9478.095,9,30803.81,34488.95,1
60,71,40947,0,17,8371.781,5,7277.195,10902.26,0
48,87,38717,0,34,2479.005,6,10812.33,16193.28,0
49,25,38912,0,1,4197.969,5,16859.15,19535.53,0
78,60,43579,0,29,3119.417,6,6551.971,11199.46,0
45,72,38062,0,2,4109.302,2,20716.4,29435.96,0
30,85,34010,0,51,2462.434,6,25459.31,7216.576,0
37,79,36106,0,47,4229.84,5,24107.93,14173.24,0
41,62,37161,0,5,5243.506,4,6615.12,19290.3,1
30,89,34002,3,59,1152.063,11,29907.05,29468.35,0
58,55,40590,0,82,4040.5,3,26370.49,35561.93,0
45,81,38078,0,44,4774.999,10,15634,37848.99,0
40,75,36904,0,1,6287.489,3,33918.41,36463.3,0
46,81,38287,0,1,5603.77,4,11109.34,25249.6,0
53,66,39699,0,89,3932.846,8,19341.07,30854.96,0
22,69,30893,0,57,8835.356,4,3571.066,26615.66,0
47,57,38500,0,50,3922.584,5,28714.2,52303.94,0
45,82,38062,1,100,2321.888,5,4687.369,42440.85,0
36,65,35848,1,20,7996.287,4,10766.01,29626.92,1
45,52,38072,0,51,7748.916,4,23896.4,40433.86,1
44,66,37832,0,80,4840.696,3,21655.18,7231.428,0
49,64,38927,0,33,3175.468,7,9485.213,17704,0
60,84,40943,0,100,4230.618,7,34474.98,23963.6,0
20,89,29962,0,19,6885.708,8,12568.5,28600.07,0
44,86,37839,0,4,3444.809,6,24090.04,16197.58,0
35,84,35578,0,100,3519.443,6,23673.74,16882.05,0
52,85,39522,0,36,580.0075,6,24957.3,21289.31,0
43,48,37606,0,31,2149.065,6,53573.66,23450.61,1
43,72,37596,0,99,5186.279,2,22659.45,13151.98,0
49,42,38931,1,94,8518.503,6,24152.69,14998.44,0
55,89,40085,3,50,3789.726,5,12126.94,20228.23,0
20,57,29947,1,19,2670.06,8,19020.16,13631.19,0
50,55,39120,0,30,1717.981,4,11088.4,15974.08,0
42,35,37381,0,85,1833.969,6,22350.42,30200.6,0
48,76,38706,0,8,3123.276,4,16395.4,18233.41,1
54,81,39888,1,1,5141.076,10,14912.81,19101.19,0
53,83,39706,2,10,3560.337,6,14078.66,41848.78,1
25,92,32179,1,0,5478.274,11,13228.05,8646.692,0
24,70,31788,2,95,2825.481,6,32112.34,6539.218,0
42,95,37371,0,95,4566.358,6,27230.59,35997.79,0
59,67,40779,0,46,3794.02,7,22000.94,16904.39,1
42,80,37376,0,6,6912.866,6,16594.13,16159.56,0
56,94,40231,1,30,3137.607,4,21028.39,32569.69,0
52,95,39508,1,2,4496.287,7,36572.84,28362.04,0
40,44,36892,0,55,2371.94,8,19960.31,33041.19,0
63,79,41416,1,19,2056.382,6,21704.59,20863.08,0
40,70,36891,1,88,1391.641,9,43750.62,29247.12,0
58,82,40598,1,9,6375.402,7,43713.89,46434.05,0
27,77,32937,2,5,5649.231,8,28525.15,27084.8,0
35,87,35549,0,0,7611.244,5,9970.609,34605.36,0
65,79,41751,3,42,5097.717,3,14449.51,13279.49,0
48,93,38684,0,49,3165.821,8,31438.17,17458.59,1
39,21,36636,1,50,11530.73,6,30242.52,25381.86,0
27,74,32970,0,11,3078.397,4,63613.76,24353.98,0
56,74,40267,0,98,4708.487,8,22299.66,14906.32,0
50,80,39107,0,27,9728.762,5,8048.988,11675.77,0
54,65,39883,4,3,3990.415,3,13853.96,18584.31,0
40,92,36890,2,85,4391.882,9,30885.39,17454.79,1
59,91,40777,0,50,4194.345,9,16000.06,14306.39,0
44,91,37854,0,13,8805.568,6,31839.84,29240.55,0
51,64,39328,2,22,4572.393,6,48439.32,13191.18,0
40,66,36893,0,1,3303.912,7,21851.2,19291.66,0
37,83,36128,0,7,6665.236,5,21736.81,20609.83,0
43,93,37595,2,2,6157.58,3,14756.79,41820.52,0
41,88,37118,1,62,3256.64,6,13204.13,34926.77,0
34,51,35253,0,100,5639.516,1,13153.75,16137.64,0
51,69,39312,0,0,2641.799,6,29875.74,6287.648,0
36,54,35834,0,85,3677.234,2,16919.88,10646.46,0
53,77,39717,2,71,4023.599,3,15937.8,5540.092,1
59,56,40783,0,100,4655.445,4,67410.42,17463.82,0
43,61,37614,0,44,7330.8,5,6040.216,27912.73,0
36,79,35829,0,100,7560.494,9,39108.19,27452.37,0
36,63,35851,0,22,4638.839,7,10888.68,23765.43,0
31,63,34346,0,70,1782.287,6,27267.28,55858.64,0
65,78,41743,0,0,1473.189,4,16533.8,19373.62,0
27,77,32960,0,97,4794.34,5,13654.9,9737.753,0
38,65,36384,0,0,4238.721,7,7486.766,11188.1,0
53,76,39702,0,2,4547.513,3,30276.67,29753.42,0
46,74,38289,0,0,1773.208,5,12513.58,19659.29,0
42,92,37390,0,84,5145.879,3,9947.831,36387.73,0
40,67,36874,1,92,4609.416,1,25971.22,44308.21,0
52,68,39512,0,49,1727.338,6,29996.31,43157.35,1
41,49,37130,1,99,9128.63,2,10306.08,21502.67,0
54,59,39882,0,99,3026.869,4,25591.89,36772.74,0
79,94,43685,0,39,3432.217,5,7631.811,36594.67,1
59,90,40782,0,55,8815.998,5,23147.01,12201.48,0
30,63,34023,0,4,5652.231,2,23879.99,43254.45,0
40,84,36904,0,50,6252.716,7,39159.48,43263.54,0
44,77,37829,3,55,8255.908,1,35510.87,16253.83,0
30,88,34008,0,1,4695.88,6,21634.21,12485.06,0
28,90,33322,0,0,4779.3,5,14209.13,23663.76,0
40,93,36889,0,50,4275.505,5,10089.72,21682.28,0
46,57,38272,0,60,8467.985,5,5999.18,43235.14,0
39,73,36627,0,90,6494.995,6,39066.06,15947.6,0
38,91,36371,0,85,2444.476,4,28661.93,19944.82,0
40,62,36877,2,9,4026.367,2,19146.86,22616.91,1
46,72,38277,0,96,6735.627,9,19577.31,22676.88,0
52,56,39500,0,68,7220.141,8,20702.71,14052.36,0
28,68,33331,0,13,5592.372,6,15804.39,33570.06,0
29,77,33684,1,4,7228.744,3,24489.25,26374.46,0
26,94,32571,2,81,3700.861,5,34334.15,33910.23,0
40,52,36906,1,16,7350.298,3,14337.22,25478.1,0
40,53,36879,0,73,4961.959,2,18491.67,18631.77,0
43,93,37592,2,67,4085.798,4,24117.12,55057.55,1
43,90,37610,0,35,4478.137,2,53999.36,27626.3,0
35,77,35552,0,97,2550.779,6,15293.45,18611.6,0
61,80,41113,1,56,3025.752,4,28373.76,44090.55,0
26,49,32594,0,84,3218.647,5,13494.35,25827.25,1
88,74,44782,0,99,4609.707,5,16774.27,13714.45,0
52,66,39510,1,55,6005.601,5,20502.71,21789.11,0
53,90,39699,0,69,2230.135,5,3513.548,12547.14,0
38,68,36371,0,17,7550.61,4,34027.44,30505.67,1
38,55,36369,0,80,7889.777,5,23152.07,21568.4,1
48,55,38723,1,99,5897.69,7,18208.94,13820.4,0
40,78,36901,1,1,2911.099,4,22126.41,13234.98,0
57,29,40434,0,1,3628.771,0,63579.29,28146.75,0
37,66,36118,0,10,2488.651,7,57672.93,10957.58,0
46,88,38274,0,54,5502.007,5,13190.75,19767.89,0
39,81,36649,0,2,4277.842,5,23503.87,18488.06,0
52,75,39500,0,3,5732.68,7,28054.17,22972.89,0
42,89,37383,0,100,7272.577,10,21435.32,22612.05,0
46,82,38292,1,38,2630.056,5,27943.96,8681.68,0
46,80,38279,1,74,3475.372,6,7712.321,29163.19,0
44,36,37837,0,38,5932.858,1,31937.6,24539.83,0
57,71,40436,0,95,5001.194,2,15506.83,17952.05,0
30,64,34019,0,99,5889.77,4,26505.87,28730.28,0
46,93,38292,0,99,7301.177,3,44894.99,12005.66,0
38,73,36380,0,55,5066.577,4,64756.24,7998.624,0
59,77,40782,0,90,8045.358,7,39030.64,37105.45,1
49,55,38919,0,72,1908.259,4,24970.24,39916.11,0
